annual_return,annual_volatility,sharpe_ratio
0.2065886819282252,0.26527853163379617,0.7033689487764566
0.10587987082885456,0.16108458680528456,0.5331352460969107
0.12376209468787804,0.1722662117062557,0.6023357317731624
0.12057851509769571,0.1736875203225903,0.579077385127561
0.11416002406005764,0.14795814222396828,0.6363963661933862
0.16293368588187732,0.13587048253732123,1.0519848256416986
0.1501587326845363,0.15340865645828392,0.848444512125234
0.26032524447695565,0.355311145214922,0.6763796962563242
0.12718577474527906,0.20064414658856947,0.5342083313552559
0.12726805514359954,0.17979064960924523,0.596627551970776
0.16394146785503938,0.22794054146671383,0.6314869085105651
0.12248401466844093,0.1423362802727541,0.7200132985915773
0.1417082571186999,0.16994121595384148,0.7161785705461683
0.13192373374733637,0.18263848816697406,0.6128157042397988
0.11074131247018207,0.14342368248102952,0.6326801187954738
0.08448123855322935,0.14423308131642376,0.44706275401388723
0.07749699876851321,0.132981412638048,0.4323686869307812
0.12620360247162912,0.14922791684703618,0.7116872279366568
0.1613547772621108,0.15181502346757636,0.9310987413067221
0.08868012278717663,0.1403405287185802,0.48938195839990317
0.07568018794909591,0.13928182692255164,0.39976635272063993
0.08221805775695092,0.23326860295320523,0.2667228121112902
0.14243809950169653,0.176379986851639,0.6941722906731171
0.142837020229896,0.18424197886309282,0.6667157017520646
0.1933062071590851,0.2199209693783906,0.7880385742611872
0.11451196575250179,0.11736817721767347,0.8052605739732834
0.13597109804401292,0.17221397615568967,0.6734128125534334
0.13400081474688422,0.14908497958292086,0.7646700228675761
0.06999792014500865,0.14535627119001862,0.3439680980784675
0.19589549381435398,0.22149344405610202,0.7941340862883574
0.1588861310442412,0.15609547927938797,0.8897511426045559
0.10931895394375109,0.15469120546227272,0.5774016284690139
0.12456714528961356,0.15565691112605315,0.6717796500852674
0.09695247392365226,0.1612856871655038,0.47711905052484443
0.0998942874692237,0.1229782749340402,0.6496618001193728
0.14070824250024117,0.17257612715494686,0.6994492488052169
0.1531923887725183,0.21358333358512077,0.6236085303886143
0.08536977241421516,0.1960390234166318,0.33345285685946363
0.13159696533022894,0.12653822422945202,0.8819229605108883
0.16779806036327813,0.2195966402178831,0.6730433590269567
0.15406192649628508,0.22786620155577228,0.5883361621028832
0.10779055130639946,0.14806157621838598,0.5929327077871389
0.15060448825941278,0.2256511080185584,0.5787894834917956
0.10374979849749828,0.13567618066701392,0.6172770937814277
0.1772047715124061,0.18951763142292047,0.8294994525421955
0.14397465938310913,0.18022568824715446,0.6878856204621349
0.09229035389729304,0.1136165868984387,0.6362658470097594
0.17347800876447644,0.21541559643401942,0.7124739865875306
0.13030377042033692,0.1548645416138573,0.7122596901191933
0.23968881478786672,0.26592685648091446,0.8261249641915492
0.10764691396413487,0.15276945747361556,0.5737201362993133
0.19809313330786749,0.2588193527105456,0.6880982099782953
0.15643578743269088,0.24690618957708746,0.5525814790888172
0.09198617894080408,0.14124571834145555,0.509652113962
0.21488659185298958,0.2675004557214377,0.7285467657518133
0.1835897360241531,0.24218252300439544,0.6754811783886819
0.08951528239911374,0.14316251418053755,0.4855690248038694
0.07202578810391458,0.18898803961703634,0.2752861409078541
0.15060854467186854,0.19741446923360492,0.661595602282407
0.1621709826605757,0.1994906437166633,0.7126699278313084
0.09383753191296638,0.12808100185669843,0.5764908990607244
0.09132044127419658,0.14479976171610617,0.49254529447380685
0.09032679132818953,0.11649645161935178,0.6036818319409414
0.09819105594407303,0.21386841208501017,0.36560357456150655
0.09803221087314407,0.1490539430367135,0.5235165825430323
0.13138170211914832,0.18234723674289782,0.6108219905530676
0.14669598989328467,0.27934565190917765,0.45354559495515884
0.12566593365881779,0.16933222839974107,0.624015491069858
0.15719873831252396,0.14558452007611974,0.9423992210214985
0.10853721832602817,0.1722280841950374,0.5140695766305184
0.1645396070193769,0.17869815144091694,0.8088478020275778
0.17638627819198333,0.1836704542440855,0.8514503807136918
0.12432629541805747,0.13170163805001206,0.7921412137519569
0.19060693360639974,0.21094670116075057,0.808767962085313
0.08215010186370422,0.22915203191689518,0.27121776465959385
0.17310776615295617,0.19628065725578706,0.7800451062960867
0.117605297655283,0.22075871497906155,0.4421356487083223
0.15499327773834767,0.16538152956862356,0.8162536535395475
0.19752772196633628,0.22687745126039252,0.7824828821908071
0.07412552946334487,0.1389358437435538,0.38957210756389943
0.06807961774704299,0.11637280246372031,0.41315167057209956
0.1359616387950924,0.1621262765113217,0.7152550548275529
0.15725381676385317,0.18499509817317483,0.741932181550936
0.09515755940122798,0.1521688691583987,0.4939089040807253
0.1270411524218785,0.16564368314104183,0.6462133079396416
0.12432990152653464,0.19258174773576178,0.5417434557177452
0.09914323972298658,0.17474125289520823,0.4529167463990231
0.06025302454647702,0.1247612671997322,0.3226403951318909
0.17049960520356552,0.18690775299039603,0.8052079316971872
0.17956730338564766,0.16402355430466578,0.9728316403219697
0.11790366655639141,0.1772172387435136,0.5524500169991211
0.13757764814005755,0.14028874845542388,0.8381117476247021
0.1205098555603106,0.17322312253261224,0.5802334820594629
0.09417495088922466,0.12683931127287623,0.5847946519486226
0.17876927755955355,0.227273735626171,0.698581721825982
0.23736328011810032,0.27915788602436953,0.7786392253275813
0.1416451790260295,0.17475650632511158,0.6960838344966943
0.18792706062656633,0.24475284325701144,0.6861087225459872
0.17391995376894018,0.2135658345466385,0.7207143132031596
0.1371410569275342,0.12588882427825918,0.9305119624329059
0.16474400306547293,0.19219026325575106,0.7531286997242909
0.13024726203585274,0.15437992340242507,0.7141295293201377
0.16436886086939065,0.1926003450688026,0.7495773739025119
0.12436850042652024,0.18000078754579532,0.5798224654987528
0.15719680446337606,0.21564956958309378,0.6362025425258806
0.1060536033362191,0.16968224807376467,0.5071455871966623
0.11502459724738104,0.2289348652233106,0.41507263279750295
